id,title,category,content_type,date,date_precision,minutes,file,source_file,source_epub,source_epub_sha256,non_ws_chars,cjk_chars,image_count,image_alts,excerpt,legacy_v3_ids,update_status,source_body_sha256,markdown_file_sha256,markdown_body_cjk_similarity,heading_count_source,table_count_source,chart_table_count_source
131,碳中和与双循环,产业、产能与能源转型,analysis,2021-06-23,day,4,02_markdown_articles/131_2021-06-23_碳中和与双循环.md,OEBPS/text/article-131-analysis-2021-06-23-cf40-3795.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,2645,2236,9,图1 疫情以来部分重要商品涨幅 | 图2 商品涨幅与其碳总排放量关系 | 图3 加工制造业弹性系数与碳排放量 | 图3 加工制造业弹性系数与碳排放量 | 图3 加工制造业弹性系数与碳排放量 | 图3 加工制造业弹性系数与碳排放量 | 图4 中国粗钢净出口量占产量比重（2006-2020） | 图5 高品质铁矿石溢价（美元/吨） | 图6 全球螺纹钢价格,最近，为了应对气候变化，中国政府宣布了控制碳排放的目标，承诺在2030年之前碳排放实现达峰，并争取在2060年实现碳中和，进而引发了国内外的广泛关注。作为世界第一大碳排放国，以及处于相对中高速增长的大型经济体，实现上...,,new_in_v4,68852caaf7e3e32601c59de5bf944ad384d447e9d6796267c7950927c84ab626,d3c5993d7a227212a800831f091219329fa06485984cfa3fceca51f9d9fd937c,1.00000000,0,0,0
132,能源短缺与碳达峰,产业、产能与能源转型,analysis,2021-11-19,day,5,02_markdown_articles/132_2021-11-19_能源短缺与碳达峰.md,OEBPS/text/article-132-analysis-2021-11-19-cf40-3908.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,3385,3029,4,图1 2020年以来中国发电来源分类季度增速，% | 图2 2010-2021年我国工业、第三产业和居民部门用电弹性 | 图3 中国部分省份每吨碳排放所对应的工业增加值，元/吨 | 图4 高耗能行业和其余制造业等每吨碳排放所对应的增加值，元/吨,今年9-10月份，煤炭价格快速上涨，伴随部分地区拉闸限电，引发广泛关注。随后政府部门采取了强有力的干预措施，煤炭市场压力暂时得到显著缓解。但这一事件背后反映的一些结构性问题，值得我们思考和探讨。,,new_in_v4,babf3fe7904c59e1443807612e3975f4e94cbd2bd49094eb029beae65d069f11,c2d028518b07e2cbea10f2e39ed772d29b686b7be41b0e55df8c9b92dd3cee2f,1.00000000,0,0,0
133,“产能过剩”问题观察：历史规律、现实背景与应对策略,产业、产能与能源转型,analysis,2024-06-14,day,5,02_markdown_articles/133_2024-06-14_“产能过剩”问题观察_历史规律、现实背景与应对策略.md,OEBPS/text/article-133-analysis-2024-06-14-cf40-4747.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,3236,2940,0,,当一个规模极其庞大且有明确预期的新兴行业出现时，在市场力量作用下，严重的产能过剩几乎不可避免。这是因为，市场上没有人知道行业未来的稳定需求处于什么水平，只能不断试错。,,new_in_v4,c66f257de808d5a422234da59b402baaf6064180e65185eaf408421c099614da,4735d895ccb9c878e4bf34e85ce59e45c94dd4e1216134a81fa90c701c35a66e,1.00000000,0,0,0
134,贸易盈余趋势性下降的前因后果,贸易、国际收支与全球经济,analysis,2010-04-12,day,7,02_markdown_articles/134_2010-04-12_贸易盈余趋势性下降的前因后果.md,OEBPS/text/article-134-analysis-2010-04-12-cf40-348.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,4254,3923,0,,从贸易余额来看，大概从2007年的11月份，贸易盈余就已经呈现下降性趋势，其中最明显的是贸易余额相对于经济的名义总量的下降。这个趋势一直延续到现在，我们预计未来还会再延续一两年的时间，甚至更长。在这个趋势转折刚开始的...,,new_in_v4,a47f5fb092b13ecbc73c4ad56a2debad9edc3fdb3039c80582c2a1d06bf003d1,21437b5b9f55782fc6b1aac5a9687319d8a32847bc625477d6b88ce0ecb5e395,1.00000000,0,0,0
135,一个基于国际收支变化的分析框架——产能周期理论概述之二,贸易、国际收支与全球经济,analysis,2012-01-10,day,5,02_markdown_articles/135_2012-01-10_一个基于国际收支变化的分析框架——产能周期理论概述之二.md,OEBPS/text/article-135-analysis-2012-01-10-fb45zh.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,2841,2486,0,,本文提出和讨论一个有用的理论框架，用以观察中国经济的总供求波动，并基于此来分析产能周期的基本过程和主要特征。作为起点，我们首先提出这一理论框架的基本假设。这些假设包括：,031,retained_exact,85bc0ab92a33bb3affd0692ade6beec72acefffe6e83bb44e5ed2e104cbca404,dc03342082176cae36d4df6433195377f82656ae9930b603e929a50270e878b4,1.00000000,5,0,0
136,总供求平衡与国际收支波动,贸易、国际收支与全球经济,analysis,2012-06-21,day,1,02_markdown_articles/136_2012-06-21_总供求平衡与国际收支波动.md,OEBPS/text/article-136-analysis-2012-06-21-cf40-1009.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,123,114,0,,摘要：本文提出和讨论一个有用的理论框架，用以分析中国经济的总供求平衡和国际收支波动。在此框架下，通过观察贸易盈余的波动，并结合国内产出和价格、全球工业部门产出和价格等指标，我们可以把握一段时期内实体经济所受冲击的来源...,,new_in_v4,9d04894a305ce5530815d6d26518888eb39a54f35f8014e968f7e4f8e5e0d7a3,99d0efb2e712cbcd5de7e62d10b39efa1d07ceed945aa4a3f9957498390db57a,1.00000000,0,0,0
137,供给侧也有“三驾马车”,贸易、国际收支与全球经济,analysis,2015-11-27,day,5,02_markdown_articles/137_2015-11-27_供给侧也有“三驾马车”.md,OEBPS/text/article-137-analysis-2015-11-27-mkwijb.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,943,863,0,,供给和需求，是一个硬币的两个方面。需求是从产品角度看问题；供给是从要素角度看问题。如果说需求侧包括投资、消费和出口三驾马车的话，那么供给侧也有三驾马车，那就是劳动、资本和技术。,058,retained_exact,9ae85d8575bc49c2df5000924286859a9c5a14e431a1cb2d2e189a0004359308,e0f8cc28df8642805dc7008427168d8e0c843e07d30be778feb6e8cecdfebb59,1.00000000,0,0,0
138,进口大幅增长 经济数据积极,贸易、国际收支与全球经济,analysis,2017-03-14,day,5,02_markdown_articles/138_2017-03-14_进口大幅增长_经济数据积极.md,OEBPS/text/article-138-analysis-2017-03-14-agajzn.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,3460,2904,0,,最新公布的 2 月进出口数据，出口同比 4.2%；进口同比 44.7%；当月贸易逆差 604,067,retained_exact,7351f88b0765267e29ce18c3b13fa9e621b15a2f2f2cd53f8cc002928f3cc68d,59891e4a20f102a4c0fb9dc13456d04542ab72f5b857176b7f92cde213cb796d,1.00000000,7,0,0
139,中美关系已进入修昔底德陷阱,贸易、国际收支与全球经济,analysis,2018-03-21,day,5,02_markdown_articles/139_2018-03-21_中美关系已进入修昔底德陷阱.md,OEBPS/text/article-139-analysis-2018-03-21-1sl5ymg.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,3445,3099,0,,中美经贸关系近来摩擦不断，矛盾加剧。在这背后，当然有特朗普以重商主义和单边主义为导向的理念和风格的影响，这些影响未必具有长期性。但我们应该看到，在经贸领域对华奉行强硬路线，正在成为美国朝野两党的共识，两国经贸关系的基...,084,retained_exact,b01eb84c1070a7f07d6b8ff114579941e8b6e103bbdb6841e930530cd69a3c72,adaa7a0f58093f4d70aade1340d51df4d5ad6eb683f2f2634ddd9bea9a6f9ca8,1.00000000,0,0,0
140,中美贸易战的走向,贸易、国际收支与全球经济,analysis,2018-06-21,day,2,02_markdown_articles/140_2018-06-21_中美贸易战的走向.md,OEBPS/text/article-140-analysis-2018-06-21-famr7l.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,1137,1029,0,,2018年4月11日，作者应清华大学时事大讲堂的邀请就中美贸易摩擦发表了演讲。5月10日，以这篇演讲为基础，我们将之润色整理为“中美贸易摩擦深处的忧虑”一文，推送在公众号“高善文经济观察”上，引起了一些阅读的兴趣。,087,retained_exact,2a039da96267cd9391eb0830b29d106ba332fb49d8b5d5ee792eea505ac27421,01867470daabfe63b738610a789ff7c3513b342be1f4db9a8d8d514a28d021c4,1.00000000,0,0,0
141,经济下行风险累积,贸易、国际收支与全球经济,analysis,2018-07-31,day,5,02_markdown_articles/141_2018-07-31_经济下行风险累积.md,OEBPS/text/article-141-analysis-2018-07-31-cf40-2877.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,2819,2334,7,文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表,今年二季度，国内GDP实际同比6.7%，较一季度回落0.1个百分点；名义同比9.8%，较一季度回落0.4个百分点。,,new_in_v4,9990e6ff7e5f49f159ab105996e772855a871d742133f79975d69ee3ff7a6e88,2f23f9b52b8f559ed58f0c7d0f26539e63277c75547af583931f25965c7d021e,1.00000000,0,0,0
142,中美贸易战影响如何？,贸易、国际收支与全球经济,analysis,2018-09-30,day,8,02_markdown_articles/142_2018-09-30_中美贸易战影响如何.md,OEBPS/text/article-142-analysis-2018-09-30-cf40-2946.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,5540,4829,6,图1 年初以来大盘走势与贸易战主要事件 | 图2 中概股指数与纳斯达克指数的走势 | 图3 AH上市的H股指数、标普500和新兴市场指数 | 图4 贸易战影响的回归结果 | 图5 R007和信托收益率 | 图6 人民币汇率指数和主权债CDS,讨论贸易战对金融市场的影响，在定量分析上最大的困难在于，我们无法知道如果没有贸易战，金融市场会是怎样。我们无法做出反事实的检验，所以不能清晰地知道贸易战的影响多大。从我们作为参与者的角度观察，今年以来发生了一系列对金...,,new_in_v4,97a61869f7ae3d3c4468147502934282069a94b74da6199b069ce0491beaaec9,a32d67272385c92b09cc6140aa4f3db0127dbabfb947c02c4cb849355a1bf2f3,1.00000000,0,0,0
143,外需走弱内需疲软，水泥强势值得关注,贸易、国际收支与全球经济,analysis,2018-11-22,day,5,"02_markdown_articles/143_2018-11-22_外需走弱内需疲软,水泥强势值得关注.md",OEBPS/text/article-143-analysis-2018-11-22-cf40-2986.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,2845,2469,21,文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表,10月工业增加值同比5.9%，从6月以来连续五个月在6%左右，体现经济较为平稳。供改组生产的持续扩大和非供改组的下降形成明显的对冲，目前供改组的工业增速已经高于非供改组的工业增速。,,new_in_v4,705671dc23743837ac688a35f281a705457b8176e6eb0d6ae6e252048b4963ed,204187b6fe8acfa507f04e774ecb47a184e34127e4bcba06b4fd4a7710946b65,1.00000000,0,0,0
144,进出口走势不容乐观，托底政策将持续出台,贸易、国际收支与全球经济,analysis,2019-01-15,day,2,"02_markdown_articles/144_2019-01-15_进出口走势不容乐观,托底政策将持续出台.md",OEBPS/text/article-144-analysis-2019-01-15-cf40-3022.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,798,624,6,文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表,进出口同比自11月双双下行以来，12月继续大幅下跌。以美元计价，出口同比由10月的14.3%大幅下降至-4.4%，进口同比由10月的-0.4%大幅下降至-27.9%。观察2000年来的外贸数据，进出口增速在近两个月的...,,new_in_v4,47f4722477437438103e5663c35a16fd91eb9edac8617afc6677266b35fee01c,186bdf0dc06b8d666e5d2c179030173fae74a21bca6a1397bf38391892879761,1.00000000,0,0,0
145,静水深流,贸易、国际收支与全球经济,analysis,2019-05-29,day,15,02_markdown_articles/145_2019-05-29_静水深流.md,OEBPS/text/article-145-analysis-2019-05-29-1awyt7m.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,7717,6534,22,图1：中概股指数真实值和拟合值（截至2018 年8 月末） | 图2：港股指数真实值和拟合值（截至2018 年8 月末） | 图3：中概股指数真实值和拟合值（截至2019 年4 月末） | 图4：港股指数真实值和拟合值（截至2019 年4 月末） | 图5：中概股指数真实值和拟合值（截至2019 年5 月） | 图6：港股指数真实值和拟合值（截至2019 年5 月） | 图7：全球工业同比增速，% | 图8：OECD 综合领先指标 | 图9：全球制造业和服务业PMI，% | 图10：全球出口同比，% | 图11：名义和实际贸易盈余/GDP，% | 图12：全国居民人均可支配收入和社会消费品零售同比，% | 图13：社会消费品零售和商品房销售同比，% | 图14：社会消费品零售和商品房销售同比，% | 图15：社会消费品零售和商品房销售同比变化，% | 图16：住户部门：实物交易中储蓄/可支配收入，% | 图17：住户部门：金融交易中储蓄/可支配收入，% | 图18：理财、住户部门存款余额同比，% | 图19：住户部门:商品房销售额/可支配收入和住宅销售额/可支配收入，% | 图20：住户部门:中长期贷款变化/可支配收入，% | 图21：理财、住户部门存款余额同比，% | 图22：银行理财产品预期收益率，%,本文讨论了三个方面的内容：在贸易战部分，我们估算了贸易战的影响程度，发现去年6月份以来市场开始逐步吸收贸易战的影响。经过接近一年时间的反复，目前贸易战的影响在权益市场可能已经得到比较充分的吸收。投资者似乎认为中美贸易...,092,retained_exact,d020886d8a6dfbaa2e7d4c37ff80019a434e9c93d69aecaf895ddbeaf68434d5,9cb7ed81684e7289b931d000e13dd211b47dc749bd920c9fcb8858765b399df2,1.00000000,0,22,22
146,贸易战对实体经济的影响如何,贸易、国际收支与全球经济,analysis,2019-08-23,day,2,02_markdown_articles/146_2019-08-23_贸易战对实体经济的影响如何.md,OEBPS/text/article-146-analysis-2019-08-23-cf40-3162.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,1241,1130,3,文章图表 | 文章图表 | 文章图表,随着中美贸易战的常态化，年初以来中国整体的出口增速出现明确下滑，其中中国对美出口下滑显著，而与此同时中国对日本、欧盟、越南、菲律宾的出口逐步上升，合并来看，全球贸易中中国出口的份额保持平稳。,,new_in_v4,05d4e656a20c4a05fbe9f2d2bea6f33b4cfc42e499f3037b7ac8561d331c3ca6,97137b3566f402fdb8dda709e4720a7f2da0368e360c4776d0145327ea6d1a9a,1.00000000,0,0,0
147,让历史照亮未来,贸易、国际收支与全球经济,analysis,2019-11-10,day,3,02_markdown_articles/147_2019-11-10_让历史照亮未来.md,OEBPS/text/article-147-analysis-2019-11-10-cf40-3210.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,1694,1516,0,,很荣幸在此与大家讨论如此重要而又难解的话题——如何更好地处理中美贸易争端。,,new_in_v4,d64c65445f17f8924e0e45b2b9289a626c54f53e301b092ad8dcc7bad7afc019,594ddbfce3700e3e435b74b0ec8632d5c75e8c3d6e245df6c3d4a0219db3a742,1.00000000,0,0,0
148,吹尽狂沙始到金,贸易、国际收支与全球经济,analysis,2022-07-02,day,28,02_markdown_articles/148_2022-07-02_吹尽狂沙始到金.md,OEBPS/text/article-148-analysis-2022-07-02-q66d6x.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,17267,12886,9,图1：Wind 全A 和沪深300 指数，点 | 图2：世界银行高收入经济体标准，美元/人 | 图表 | 图3：世界银行高收入经济体标准，美元/人 | 图4：人民币实际有效汇率指数与美元兑人民币汇率 | 图5：东亚经济转型中的实际GDP 增速，% | 图6：算数平均下的增长组名义人均GDP ，美元/人 | 图7：算数平均下的停滞组名义人均GDP ，美元/人 | 图8：各经济体跨过高收入门槛后的长期经济增速与得分，%，分,A股市场的历次大幅下跌，通常是流动性紧缩与盈利预期恶化相互作用的结果。而今年初至4月，在流动性总体平稳的环境下市场出现剧烈下跌。除了一些短期负面冲击因素之外，这一下跌反映出市场对长期经济增长前景的确定性和可见度产生了...,100,retained_exact,0153d3061876caf3a0f15f405301b80a177c03bdc8dada1189ec13338089bee5,692a8de4b7b8f23b1e060281ef87822ef002a4f13a06ce2e64ca778399462eac,1.00000000,0,23,8
149,美国利率顶部依稀在望，全球经济或将步入衰退,贸易、国际收支与全球经济,analysis,2022-11-21,day,3,"02_markdown_articles/149_2022-11-21_美国利率顶部依稀在望,全球经济或将步入衰退.md",OEBPS/text/article-149-analysis-2022-11-21-cf40-4191.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,1651,1483,0,,从近期的数据变化和金融市场的表现来观察，也许美国通货膨胀已经见顶，或者在非常近的将来就会见顶。在这样的背景下，美联储尽管会继续加息，但是利率的峰值可能依稀在望，也许就在5%-5.25%的区域。这一利率峰值可能会停留一...,,new_in_v4,0f557003d18fe6daf2f25f15b5a14e073b30dbc4dd715771a819228a19dc219f,8db6aaacd8531647e7f6cc86b982afa563524ce72065c0f0524f19000ed04d5f,1.00000000,0,0,0
150,贸易失衡的趋势性与周期性分析,贸易、国际收支与全球经济,analysis,2024-07-25,day,5,02_markdown_articles/150_2024-07-25_贸易失衡的趋势性与周期性分析.md,OEBPS/text/article-150-analysis-2024-07-25-cf40-4777.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,2937,2610,0,,今年以来，中国贸易失衡的问题开始引起广泛讨论，尤其是该问题与产能过剩相关联，引起了一些国家的不安。,,new_in_v4,b88950f8cf100822783d4d9ee0f28fada0973fe68990987407d8950599f01046,3da845c72c38bb28cab3cbd53d164c665c48dc77281b83a956b249eada8b1e90,1.00000000,0,0,0
151,落实国资划转社保决策宜早不宜迟,财政、疫情及宏观应对,analysis,2019-09-28,day,3,02_markdown_articles/151_2019-09-28_落实国资划转社保决策宜早不宜迟.md,OEBPS/text/article-151-analysis-2019-09-28-cf40-3185.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,1481,1346,0,,近日相关研究结果显示：2028年，全国社会保障基金将出现收支缺口；2035年，社会保障基金的结余将会耗竭；2050年，社会保障基金的当期缺口将超过十万亿人民币。,,new_in_v4,01ff62d0459be9c7b863339b8686eebfd32567bd753713e73beb1e4be5878fc3,a46140cd49d382093d9bc53e28a54b34bcd5cf3835c79f41dd13c400f237ede2,1.00000000,0,0,0
152,新冠肺炎疫情对全球金融市场和国内实体经济的影响,财政、疫情及宏观应对,analysis,2020-02-29,day,11,02_markdown_articles/152_2020-02-29_新冠肺炎疫情对全球金融市场和国内实体经济的影响.md,OEBPS/text/article-152-analysis-2020-02-29-cf40-3295.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,7590,6798,20,图1 全国新增确诊病例和新增疑似病例 | 图2 湖北省新增确诊病例 | 图3 武汉封城前后MSCI全球、发达和新兴市场指数表现 | 图4 武汉封城前后美国三大股指表现 | 图5 武汉封城前后美国、欧洲、日本股票指数表现 | 图6 武汉封城前后10年期美国和日本国债收益率表现 | 图7 武汉封城前后10年期美国和德国国债收益率表现 | 图8 武汉封城前后新兴经济体主权债收益率表现 | 图9 武汉封城前后美国BBB级企业债利率和利差表现 | 图10 武汉封城前后美元指数和日元兑美元汇率表现 | 图11 武汉封城前后新兴市场汇率指数表现 | 图12 武汉封城前后高盛商品指数和原油价格表现 | 图13 武汉封城前后黄金价格表现 | 图14 武汉封城前后中国A股市场整体表现 | 图15 武汉封城前后中国10年期国债和国开债收益率表现 | 图16 武汉封城前后人民币汇率表现 | 图17 武汉封城前后南华工业品指数表现 | 图18 2019年和2020年春节前后　全国发送旅客数（单位：万人次） | 图19 2017—2020年春节前后　6大发电集团日均耗煤量（单位：万吨） | 图20 2020年各省规模以上工业企业复工率,新冠肺炎疫情对上至国民经济发展、下至黎民百姓生活都产生了冲击。结合新冠肺炎疫情的发展，我想主要从四个方面做一个探讨：,,new_in_v4,42bf128e56e85b2dc60a5107b2d938c6ff4956dc2c4364ff95da1c7555bc7061,d796038caea0eea43943d77d663378ca2531221cdfe8ed4fba872adbca218154,1.00000000,0,0,0
153,新冠疫情下的全球金融动荡,财政、疫情及宏观应对,analysis,2020-03-17,day,7,02_markdown_articles/153_2020-03-17_新冠疫情下的全球金融动荡.md,OEBPS/text/article-153-analysis-2020-03-17-cf40-3306.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,4603,4177,0,,现在来看，疫情在中国爆发得最早，同时也控制得最好，目前中国的疫情基本上已经进入打扫战场的阶段。武汉以外的新增病例基本上源于境外输入，武汉病例也快速下降到个位数。看起来再有半个月的时间，国内新增病例可能基本上实现清零。,,new_in_v4,7010366e6949d4ca03858bff8787d90190b1e2aaaf205b0473889800bab67701,1b10c8f1e35d86b767048920d085227a10fd86a36a935fd2239c4a70e127fe3f,1.00000000,0,0,0
154,新冠疫情常态化如何影响经济运行——微观机理、数值估计与政策应对,财政、疫情及宏观应对,analysis,2020-06-14,day,8,02_markdown_articles/154_2020-06-14_新冠疫情常态化如何影响经济运行——微观机理、数值估计与政策应对.md,OEBPS/text/article-154-analysis-2020-06-14-cf40-3494.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,5572,4983,6,文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表 | 文章图表,今年年初爆发的新冠疫情，是过去一百年来最严重的全球性传染病，对全球经济形成了空前的冲击。,,new_in_v4,c7570ae49fd903d128bb52cc1cd6870a2e7775a3e2492fd9b3cfd2288975676c,df21d7c8dc874604848a454e69d4e32d263f925af0834d44704ebac92580481c,1.00000000,0,0,0
155,变局之中开新局,财政、疫情及宏观应对,analysis,2020-07-01,day,17,02_markdown_articles/155_2020-07-01_变局之中开新局.md,OEBPS/text/article-155-analysis-2020-07-01-14dsh8z.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,8854,7659,25,图1：可选消费：交易金额和恢复程度 | 图2：可选消费：交易金额和恢复程度 | 图3：社零和固定资产投资当月同比，% | 图4：30 大中城市商品房交易面积及恢复度，万平方米、% | 图5：乘用车每周日均零售同比(4WMA)， % | 图6：可选消费：交易金额和恢复程度（13 个样本） | 图7：可选消费：交易金额和恢复程度(22 个样本) | 图8：限额以上必选、可选消费（除石油）当月同比， % | 图9：高频消费数据同比增速， % | 图10：限额以上企业商品零售总额同比， % | 图11：全国餐饮账单数量同比（7DMA）， % | 图12：民航运输人数同比， % | 图13：中端酒店出租率同比， % | 图14：限额以上可选和石油消费当月同比， % | 图15：标普指数、中概股和纳斯达克指数 | 图16：标普500 与餐饮、航空和酒店指数 | 图17：社会消费品零售总额同比：限额以上及以下，% | 图18：CPI 中家庭服务及加工维修服务价格当月同比，% | 图19：自主、合资和豪华汽车当月同比，% | 图20：美国和德国10 年期国债收益率，% | 图21：美国高收益企业债期权调整利差，% | 图22：制造业投资当月同比，% | 图23：民间投资当月同比，% | 图24：美国、日本、德国和意大利股指 | 图25：MSCI 发达和新兴市场指数,在经济恢复部分，我们强调，5月之前，经济回升主要的力量源于交易费用下降带来的均值修复。随着5月疫情相对彻底的控制，交易费用趋近于零、难以进一步下降，经济上行动能显著放缓，并开始转入重建新均衡的过程。这意味着商品销售和...,094,retained_exact,960b779a890993dd9118da23b57663165c50f3684026e0f0047f0f7025fd678b,6811a0be6a1e8374970c34206b281dfd82c34783d354d7df906d7310b4555b5a,1.00000000,0,25,25
156,后疫情时代的经济与市场,财政、疫情及宏观应对,analysis,2020-07-09,day,7,02_markdown_articles/156_2020-07-09_后疫情时代的经济与市场.md,OEBPS/text/article-156-analysis-2020-07-09-1297y42.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,4235,3774,0,,疫情对经济活动产生了广泛而复杂的影响。尽管感染风险的大幅度下降促成了经济活动的V型反弹，但一些长期的结构性因素逐步凸显，其对经济增长总体上具有偏长期的负面影响，这些变化与政府的应对政策交织在一起，似乎形成了这样的宏观...,095,retained_exact,941a745030876ec937ad55759d2ba56e520c05a5b1c0785e06df4b02e101e29c,9e0175e7f9b808e23c1a0f5e14c800ecd207beefb236b0dd59ef2d72b374fbc2,1.00000000,5,0,0
157,经济恢复现分化，政策干预需更有针对性,财政、疫情及宏观应对,analysis,2020-07-24,day,4,"02_markdown_articles/157_2020-07-24_经济恢复现分化,政策干预需更有针对性.md",OEBPS/text/article-157-analysis-2020-07-24-cf40-3520.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,2710,2434,6,图1 规模以上工业增加值当月同比（单位：%） | 图2 社会消费品零售名义同比：限额以上V.S.限额以下（单位：%） | 图3 服务业生产指数当月同比（单位：%） | 图4 交易费用楔子示意图 | 图5 可选消费：交易金额和恢复程度（13个样本）（单位：%） | 图6 可选消费：交易金额和恢复程度（22个样本）（单位：%）,第一，从近日披露的二季度经济数据来看，我国工业生产部门经济快速恢复的过程已基本结束，经济活动整体稳定在略低于疫情之前的水平，限额以上社会消费品零售、固定资产投资等领域的数据也都表现出类似的特点。,,new_in_v4,a626feffdccc3f14de63e7bd6603fecaca675263be8548c05d484381aa307e47,85d35374b9a1d395c9b0279cd83db2354c8b986da1087bccc0acab14accd77e1,1.00000000,0,0,0
158,守得云开见月明,财政、疫情及宏观应对,analysis,2021-01-14,day,19,02_markdown_articles/158_2021-01-14_守得云开见月明.md,OEBPS/text/article-158-analysis-2021-01-14-1vn7z1z.xhtml,高善文文集V4.0.epub,d84eb38d989588b66ec63d0dce528f94564ecd444f043f7c46dfd21c12dc4366,10263,8702,18,图1：北京城镇居民储蓄率，% | 图2：中国居民部门储蓄率，% | 图3：2020 年中国居民部门储蓄率偏离度，% | 图4：各国2019 年家庭储蓄率，% | 图5：各国2020 年家庭储蓄率最大偏离度，% | 图6：2020 年储蓄率最大偏离度和2019 年平均储蓄率，% | 图7：城镇和农村储蓄率，% | 图8：居民部门新增人民币存款轧差/居民部门总收入季节性偏离度，% | 图9：剔除趋势后各季度居民购房支出/居民部门总收入的偏离度，% | 图10：基金新增资金估算值/居民收入， % | 图11：居民部门新增贷款/可支配收入季节性偏离度，% | 图12：制造业投资和民间投资当月同比，% | 图13：转型中的实际GDP 增速，% | 图表 | 图14：世界银行高收入标准，美元 | 图15：测算1987 年以前的世界银行高收入标准，美元 | 图16：各宗教文化经济体GDP 潜在实际增速（HP 滤波），% | 图17：各宗教文化经济体GDP 同比实际增速的内部差异程度（标准差/平均值）,本文讨论了两个方面的内容，即新冠疫情下居民预防性储蓄行为的变化，以及面向2035年中国经济的长期增长前景。,097,retained_exact,abb955304b0850dc15466c2975bdae943fb70b808c825bfa4f26b2823136e4fb,4097356cd99e9979d9af3c0c800bc39d196146d929faf608823281d5b2005486,1.00000000,0,20,17
