chunk_id,article_id,title,date,thematic_category,chunk_index,section_path,primary_topic,topics,methodology_concepts,broad_observation_dimensions,exclusive_evidence_methods,non_ws_chars,overlap_non_ws_chars,prev_chunk_id,next_chunk_id,article_md,content_sha256
042-s002,042,针对当前中国经济问题的几点观察,2023-07-26,周期、通胀与人口,2,正文,货币与流动性,货币与流动性;消费收入与就业;汇率与国际收支;利率与债券市场;增长与总需求;金融制度与监管;信用债务与金融风险;疫情冲击与宏观应对,总量—结构拆分;广谱利率与流动性;国际与历史对标,主体资产负债表;国内国际与资本流动;收入年龄与家庭分组,自然实验与制度冲击,1029,215,042-s001,042-s003,02_markdown_articles/042_2023-07-26_针对当前中国经济问题的几点观察.md,ca04a7d730472f70dca8eead79dca4f82c33a5ade2e83cca8fa56075c4beaf64
042-s003,042,针对当前中国经济问题的几点观察,2023-07-26,周期、通胀与人口,3,正文,货币与流动性,货币与流动性;消费收入与就业;汇率与国际收支;利率与债券市场;增长与总需求;金融制度与监管;信用债务与金融风险;疫情冲击与宏观应对,总量—结构拆分;广谱利率与流动性;国际与历史对标,主体资产负债表;国内国际与资本流动;收入年龄与家庭分组,自然实验与制度冲击,1115,203,042-s002,042-s004,02_markdown_articles/042_2023-07-26_针对当前中国经济问题的几点观察.md,20dc75be9e47b9a6b089a14c7776b092c59ba3f5c67c52889de237210fe23b67
042-s004,042,针对当前中国经济问题的几点观察,2023-07-26,周期、通胀与人口,4,正文,货币与流动性,货币与流动性;消费收入与就业;汇率与国际收支;利率与债券市场;增长与总需求;金融制度与监管;信用债务与金融风险;疫情冲击与宏观应对,总量—结构拆分;广谱利率与流动性;国际与历史对标,主体资产负债表;国内国际与资本流动;收入年龄与家庭分组,自然实验与制度冲击,1011,208,042-s003,042-s005,02_markdown_articles/042_2023-07-26_针对当前中国经济问题的几点观察.md,1037ce03bf7bfc78addb694b6dde28685c0b1ddc35184fa96667b90667d082a1
042-s005,042,针对当前中国经济问题的几点观察,2023-07-26,周期、通胀与人口,5,正文,货币与流动性,货币与流动性;消费收入与就业;汇率与国际收支;利率与债券市场;增长与总需求;金融制度与监管;信用债务与金融风险;疫情冲击与宏观应对,总量—结构拆分;广谱利率与流动性;国际与历史对标,主体资产负债表;国内国际与资本流动;收入年龄与家庭分组,自然实验与制度冲击,424,201,042-s004,,02_markdown_articles/042_2023-07-26_针对当前中国经济问题的几点观察.md,287f3c8c9776008ff5d9c46c4e448c8075c1695db972416926bab2e907741703
043-s001,043,稳住阵脚，徐图进取,2010-11-11,流动性、利率与汇率,1,正文,货币与流动性,货币与流动性,广谱利率与流动性,,会计与存量流量约束,1051,0,,043-s002,"02_markdown_articles/043_2010-11-11_稳住阵脚,徐图进取.md",25b8a1e1eaa2a0bd1ef8921768115e86c2da5b138d0b2836bd6bbcd417feeceb
043-s002,043,稳住阵脚，徐图进取,2010-11-11,流动性、利率与汇率,2,正文,货币与流动性,货币与流动性,广谱利率与流动性,,会计与存量流量约束,397,204,043-s001,,"02_markdown_articles/043_2010-11-11_稳住阵脚,徐图进取.md",039d1b326211a3c046a89be3081645506babd0c8be617b62edfc2d28ae3a32d1
044-s001,044,人民币国际化―――问题与思考,2011-05-24,流动性、利率与汇率,1,内容提要,通胀与价格,通胀与价格;利率与债券市场;汇率与国际收支;货币与流动性;增长与总需求;股票与资本市场,国际与历史对标;广谱利率与流动性,主体资产负债表;国内国际与资本流动;收入年龄与家庭分组,负向预测与证伪阈值,280,0,,044-s002,02_markdown_articles/044_2011-05-24_人民币国际化―――问题与思考.md,059f35d2f741513531c072636f32e1b673e7fb3c298331ec1ab9b3b1a851827c
044-s002,044,人民币国际化―――问题与思考,2011-05-24,流动性、利率与汇率,2,内容提要,通胀与价格,通胀与价格;利率与债券市场;汇率与国际收支;货币与流动性;增长与总需求;股票与资本市场,国际与历史对标;广谱利率与流动性,主体资产负债表;国内国际与资本流动;收入年龄与家庭分组,负向预测与证伪阈值,347,206,044-s001,044-s003,02_markdown_articles/044_2011-05-24_人民币国际化―――问题与思考.md,517f072f30428e4de3cc691fb447a62b9c8925181d6a3b3bfd7004c11c052532
044-s003,044,人民币国际化―――问题与思考,2011-05-24,流动性、利率与汇率,3,一、货币国际化的利益何在？,通胀与价格,通胀与价格;利率与债券市场;汇率与国际收支;货币与流动性;增长与总需求;股票与资本市场,国际与历史对标;广谱利率与流动性,主体资产负债表;国内国际与资本流动;收入年龄与家庭分组,负向预测与证伪阈值,903,208,044-s002,044-s004,02_markdown_articles/044_2011-05-24_人民币国际化―――问题与思考.md,5cc991d7e42d6362748de10faee744665cc779d94441a2886e88a7ae73c81256
044-s004,044,人民币国际化―――问题与思考,2011-05-24,流动性、利率与汇率,4,一、货币国际化的利益何在？,通胀与价格,通胀与价格;利率与债券市场;汇率与国际收支;货币与流动性;增长与总需求;股票与资本市场,国际与历史对标;广谱利率与流动性,主体资产负债表;国内国际与资本流动;收入年龄与家庭分组,负向预测与证伪阈值,503,215,044-s003,044-s005,02_markdown_articles/044_2011-05-24_人民币国际化―――问题与思考.md,be2992d4e22715c93e67c9a335bfa0049e28d9e28b8004dd09123c12a6261f30
044-s005,044,人民币国际化―――问题与思考,2011-05-24,流动性、利率与汇率,5,二、强征通货膨胀税存在一定操作困难,通胀与价格,通胀与价格;利率与债券市场;汇率与国际收支;货币与流动性;增长与总需求;股票与资本市场,国际与历史对标;广谱利率与流动性,主体资产负债表;国内国际与资本流动;收入年龄与家庭分组,负向预测与证伪阈值,983,214,044-s004,044-s006,02_markdown_articles/044_2011-05-24_人民币国际化―――问题与思考.md,34245f8c315298f2ab1c23c7ed3d371135b69bf67cadb48ee9a5d13b3bf18d38
044-s006,044,人民币国际化―――问题与思考,2011-05-24,流动性、利率与汇率,6,二、强征通货膨胀税存在一定操作困难,通胀与价格,通胀与价格;利率与债券市场;汇率与国际收支;货币与流动性;增长与总需求;股票与资本市场,国际与历史对标;广谱利率与流动性,主体资产负债表;国内国际与资本流动;收入年龄与家庭分组,负向预测与证伪阈值,449,206,044-s005,044-s007,02_markdown_articles/044_2011-05-24_人民币国际化―――问题与思考.md,f4de26ead0262cbe1cd12869b22948ec2ac007e1b983505a0b19d895663c2a66
044-s007,044,人民币国际化―――问题与思考,2011-05-24,流动性、利率与汇率,7,三、目前的定量宽松与通货膨胀税,通胀与价格,通胀与价格;利率与债券市场;汇率与国际收支;货币与流动性;增长与总需求;股票与资本市场,国际与历史对标;广谱利率与流动性,主体资产负债表;国内国际与资本流动;收入年龄与家庭分组,负向预测与证伪阈值,992,215,044-s006,044-s008,02_markdown_articles/044_2011-05-24_人民币国际化―――问题与思考.md,ba46c04e80f4510a9a530ac663d9402842072ddc33995226d2cd1ac1f38dac7d
044-s008,044,人民币国际化―――问题与思考,2011-05-24,流动性、利率与汇率,8,三、目前的定量宽松与通货膨胀税,通胀与价格,通胀与价格;利率与债券市场;汇率与国际收支;货币与流动性;增长与总需求;股票与资本市场,国际与历史对标;广谱利率与流动性,主体资产负债表;国内国际与资本流动;收入年龄与家庭分组,负向预测与证伪阈值,851,216,044-s007,044-s009,02_markdown_articles/044_2011-05-24_人民币国际化―――问题与思考.md,9ddedd7d8049d60643e55416e971f14531a7a11acec22041738da303a97c8ddb
044-s009,044,人民币国际化―――问题与思考,2011-05-24,流动性、利率与汇率,9,四、货币国际化的约束和风险,通胀与价格,通胀与价格;利率与债券市场;汇率与国际收支;货币与流动性;增长与总需求;股票与资本市场,国际与历史对标;广谱利率与流动性,主体资产负债表;国内国际与资本流动;收入年龄与家庭分组,负向预测与证伪阈值,961,200,044-s008,044-s010,02_markdown_articles/044_2011-05-24_人民币国际化―――问题与思考.md,cfc312e9e4044e7eb59efda1ffd4b79184bf4a9d7c3292e5937b75f520e6a2f6
044-s010,044,人民币国际化―――问题与思考,2011-05-24,流动性、利率与汇率,10,四、货币国际化的约束和风险,通胀与价格,通胀与价格;利率与债券市场;汇率与国际收支;货币与流动性;增长与总需求;股票与资本市场,国际与历史对标;广谱利率与流动性,主体资产负债表;国内国际与资本流动;收入年龄与家庭分组,负向预测与证伪阈值,444,208,044-s009,044-s011,02_markdown_articles/044_2011-05-24_人民币国际化―――问题与思考.md,d8eac9fe9e208775b739e4a6f394bfaa6a0f34405a92e97e781fe6842298c581
044-s011,044,人民币国际化―――问题与思考,2011-05-24,流动性、利率与汇率,11,五、人民币国际化的现实前景,通胀与价格,通胀与价格;利率与债券市场;汇率与国际收支;货币与流动性;增长与总需求;股票与资本市场,国际与历史对标;广谱利率与流动性,主体资产负债表;国内国际与资本流动;收入年龄与家庭分组,负向预测与证伪阈值,1009,209,044-s010,044-s012,02_markdown_articles/044_2011-05-24_人民币国际化―――问题与思考.md,29c7417c479bcbe5cf109ad18a96bbc763fae2a124a16b02e5cc8bd8787b9128
044-s012,044,人民币国际化―――问题与思考,2011-05-24,流动性、利率与汇率,12,五、人民币国际化的现实前景,通胀与价格,通胀与价格;利率与债券市场;汇率与国际收支;货币与流动性;增长与总需求;股票与资本市场,国际与历史对标;广谱利率与流动性,主体资产负债表;国内国际与资本流动;收入年龄与家庭分组,负向预测与证伪阈值,300,206,044-s011,,02_markdown_articles/044_2011-05-24_人民币国际化―――问题与思考.md,16d43135d91e64b4c1c7d627d3e9e88e9212b555e323f5cdb3a2d449eb51a477
045-s001,045,内需显著下降，流动性趋近拐点,2012-02-20,流动性、利率与汇率,1,内容提要,货币与流动性,货币与流动性;贸易与全球经济;通胀与价格;增长与总需求;潜在增长与人口,广谱利率与流动性;左侧—右侧判断,国内国际与资本流动,时序与领先滞后;会计与存量流量约束,357,0,,045-s002,"02_markdown_articles/045_2012-02-20_内需显著下降,流动性趋近拐点.md",51cd08a89d9db3ab6db47af0e5518ccbba1984f93adaf2df8cba6d7edb603be9
045-s002,045,内需显著下降，流动性趋近拐点,2012-02-20,流动性、利率与汇率,2,内容提要,货币与流动性,货币与流动性;贸易与全球经济;通胀与价格;增长与总需求;潜在增长与人口,广谱利率与流动性;左侧—右侧判断,国内国际与资本流动,时序与领先滞后;会计与存量流量约束,271,200,045-s001,045-s003,"02_markdown_articles/045_2012-02-20_内需显著下降,流动性趋近拐点.md",6601145b574a764ffc8095a76ea49f41e1dd53eb52d368c3af84af0819188257
045-s003,045,内需显著下降，流动性趋近拐点,2012-02-20,流动性、利率与汇率,3,一、蔬菜上涨并非偶然,货币与流动性,货币与流动性;贸易与全球经济;通胀与价格;增长与总需求;潜在增长与人口,广谱利率与流动性;左侧—右侧判断,国内国际与资本流动,时序与领先滞后;会计与存量流量约束,639,197,045-s002,045-s004,"02_markdown_articles/045_2012-02-20_内需显著下降,流动性趋近拐点.md",b26016a5a9f88fca884772581e7447ab9ea90fb36ae6d65cbac78a650957eb2c
045-s004,045,内需显著下降，流动性趋近拐点,2012-02-20,流动性、利率与汇率,4,二、投资需求显著下降,货币与流动性,货币与流动性;贸易与全球经济;通胀与价格;增长与总需求;潜在增长与人口,广谱利率与流动性;左侧—右侧判断,国内国际与资本流动,时序与领先滞后;会计与存量流量约束,925,209,045-s003,045-s005,"02_markdown_articles/045_2012-02-20_内需显著下降,流动性趋近拐点.md",22086450681a2fdbbdb0dd4980d416af954a367016696db7dc17e28dcdbd4062
045-s005,045,内需显著下降，流动性趋近拐点,2012-02-20,流动性、利率与汇率,5,二、投资需求显著下降,货币与流动性,货币与流动性;贸易与全球经济;通胀与价格;增长与总需求;潜在增长与人口,广谱利率与流动性;左侧—右侧判断,国内国际与资本流动,时序与领先滞后;会计与存量流量约束,531,201,045-s004,,"02_markdown_articles/045_2012-02-20_内需显著下降,流动性趋近拐点.md",86ffd001e14fe0fea3b25e5ce7013237bdf46b7427c617883084ff99bb9a35b8
